time; pose_x; pose_y; pose_heading;  gps_x; gps_y; gps_z; acc_x; acc_y; acc_z; right_enc; left_enc; odo_acc_x; odo_acc_y; odo_acc_heading; odo_enc_x; odo_enc_y; odo_enc_heading; kal_wheel_x; kal_wheel_y; kal_wheel_heading; kal_acc_x; kal_acc_y; kal_acc_heading
16.768; 0.607134; -1.39406; -0.302585; -2.29287; 1.39406; -3.449e-05; -0.0113553; 9.14592e-05; 0.180585; 100.634; 100.638; 0.718851; -1.54703; -0.00129474; 0.660417; -1.42943; -0.00129474; 0.687335; -1.39552; 6.26695; 0.639404; -1.43798; -0.00129474
16.784; 0.607134; -1.39406; -0.302585; -2.29287; 1.39406; -3.449e-05; -0.00796502; 9.00214e-05; 0.180588; 100.746; 100.753; 0.720787; -1.54704; -0.00258947; 0.662742; -1.42943; -0.00258947; 0.689603; -1.39555; 6.26568; 0.640186; -1.43905; -0.00258947
16.8; 0.607134; -1.39406; -0.302585; -2.29287; 1.39406; -3.449e-05; -0.00439944; 8.8459e-05; 0.180589; 100.847; 100.836; 0.722722; -1.54703; 0.00388421; 0.664623; -1.42944; 0.00388421; 0.691439; -1.39558; 6.272; 0.640965; -1.44013; 0.00388421
16.816; 0.607134; -1.39406; -0.302585; -2.29287; 1.39406; -3.449e-05; -0.000712608; 8.67955e-05; 0.180589; 100.948; 100.944; 0.724656; -1.54703; 0.00129474; 0.666764; -1.42943; 0.00129474; 0.693527; -1.39561; 6.26947; 0.641744; -1.44121; 0.00129474
16.832; 0.607134; -1.39406; -0.302585; -2.29287; 1.39406; -3.449e-05; 0.00303914; 8.50526e-05; 0.180586; 101.059; 101.034; 0.726591; -1.54701; 0.00906316; 0.66883; -1.42942; 0.00906316; 0.695543; -1.39563; 6.27705; 0.642523; -1.44229; 0.00906316
16.848; 0.607134; -1.39406; -0.302585; -2.29287; 1.39406; -3.449e-05; 0.00677065; 0.000664979; 0.186086; 101.142; 101.146; 0.728528; -1.54701; -0.00129474; 0.670823; -1.42941; -0.00129474; 0.697487; -1.39565; 6.26695; 0.643302; -1.44337; -0.00129474
16.864; 0.607134; -1.39406; -0.302585; -2.29287; 1.39406; -3.449e-05; 0.0101128; 0.00108263; 0.179476; 101.257; 101.246; 0.730467; -1.54701; 0.00388421; 0.673037; -1.42941; 0.00388421; 0.699646; -1.39568; 6.272; 0.644083; -1.44445; 0.00388421
16.88; 0.607134; -1.39406; -0.302585; -2.29287; 1.39406; -3.449e-05; 0.0135094; 0.00141508; 0.179731; 101.34; 101.351; 0.73241; -1.54701; -0.00388421; 0.674955; -1.4294; -0.00388421; 0.701518; -1.39571; 6.26442; 0.644867; -1.44553; -0.00388421
16.896; 0.607134; -1.39406; -0.302585; -2.29287; 1.39406; -3.449e-05; 0.016711; 0.00166422; 0.179944; 101.444; 101.459; 0.734358; -1.54702; -0.00517895; 0.677132; -1.42941; -0.00517895; 0.703642; -1.39575; 6.26316; 0.645654; -1.44661; -0.00517895
16.912; 0.607134; -1.39406; -0.302585; -2.29287; 1.39406; -3.449e-05; 0.0202335; 0.00135673; 0.174309; 101.563; 101.545; 0.73631; -1.54701; 0.00647368; 0.679236; -1.42942; 0.00647368; 0.705694; -1.39578; 6.27452; 0.646445; -1.44769; 0.00647368
16.928; 0.607134; -1.39406; -0.302585; -2.29287; 1.39406; -3.449e-05; 0.0225743; 0.00108375; 0.181173; 101.65; 101.653; 0.738268; -1.54701; -0.00129474; 0.681228; -1.42941; -0.00129474; 0.707637; -1.3958; 6.26695; 0.647242; -1.44876; -0.00129474
16.944; 0.607134; -1.39406; -0.302585; -2.29287; 1.39406; -3.449e-05; 0.0250037; 0.000884176; 0.181053; 101.758; 101.747; 0.740233; -1.54701; 0.00388421; 0.683295; -1.42941; 0.00388421; 0.709653; -1.39583; 6.272; 0.648044; -1.44984; 0.00388421
16.96; 0.607134; -1.39406; -0.302585; -2.29287; 1.39406; -3.449e-05; 0.0270889; 0.00072227; 0.180937; 101.844; 101.844; 0.742204; -1.54701; 2.84495e-16; 0.685177; -1.4294; 2.84495e-16; 0.711489; -1.39585; 6.26821; 0.648853; -1.45092; 2.84495e-16
16.976; 0.607134; -1.39406; -0.302585; -2.29287; 1.39406; -3.449e-05; 0.0270636; 0.000586106; 0.180866; 101.952; 101.945; 0.744183; -1.547; 0.00258947; 0.687317; -1.4294; 0.00258947; 0.713577; -1.39588; 6.27073; 0.649669; -1.452; 0.00258947
16.992; 0.607134; -1.39406; -0.302585; -2.29287; 1.39406; -3.449e-05; 0.0266639; 0.000482573; 0.180714; 102.053; 102.067; 0.746168; -1.54701; -0.00517895; 0.689605; -1.4294; -0.00517895; 0.715809; -1.39592; 6.26316; 0.650492; -1.45308; -0.00517895
17.008; 0.607134; -1.39406; -0.302585; -2.29287; 1.39406; -3.449e-05; 0.0258619; 0.000393534; 0.180732; 102.15; 102.146; 0.74816; -1.54701; 0.00129474; 0.691413; -1.42941; 0.00129474; 0.717572; -1.39595; 6.26947; 0.651321; -1.45416; 0.00129474
17.024; 0.607134; -1.39406; -0.302585; -2.29287; 1.39406; -3.449e-05; 0.0246865; 0.000320428; 0.180694; 102.251; 102.258; 0.750158; -1.54701; -0.00258947; 0.69359; -1.4294; -0.00258947; 0.719696; -1.39598; 6.26568; 0.652157; -1.45524; -0.00258947
17.04; 0.607134; -1.39406; -0.302585; -2.29287; 1.39406; -3.449e-05; 0.0231508; 0.000260598; 0.180665; 102.337; 102.337; 0.752162; -1.54701; 2.92301e-16; 0.695287; -1.42941; 2.92301e-16; 0.721352; -1.39601; 6.26821; 0.652999; -1.45632; 2.92301e-16
17.056; 0.607134; -1.39406; -0.302585; -2.29287; 1.39406; -3.449e-05; 0.0212822; 0.000211607; 0.180645; 102.456; 102.467; 0.754172; -1.54702; -0.00388421; 0.697833; -1.42941; -0.00388421; 0.723835; -1.39605; 6.26442; 0.653848; -1.4574; -0.00388421
17.072; 0.607134; -1.39406; -0.302585; -2.29287; 1.39406; -3.449e-05; 0.0191166; 0.000171466; 0.180631; 102.542; 102.546; 0.756186; -1.54702; -0.00129474; 0.699531; -1.42941; -0.00129474; 0.725491; -1.39608; 6.26695; 0.654702; -1.45847; -0.00129474
17.088; 0.607134; -1.39406; -0.302585; -2.29287; 1.39406; -3.449e-05; 0.0167078; 0.000138562; 0.180621; 102.643; 102.668; 0.758205; -1.54704; -0.00906316; 0.701818; -1.42942; -0.00906316; 0.727723; -1.39612; 6.25937; 0.65556; -1.45955; -0.00906316
17.104; 0.607134; -1.39406; -0.302585; -2.29287; 1.39406; -3.449e-05; 0.0140557; 0.000114451; 0.180615; 102.748; 102.744; 0.760227; -1.54704; 0.00129474; 0.703663; -1.42943; 0.00129474; 0.729522; -1.39616; 6.26947; 0.656423; -1.46063; 0.00129474
17.12; 0.607134; -1.39406; -0.302585; -2.29287; 1.39406; -3.449e-05; 0.0112435; 9.63288e-05; 0.180612; 102.87; 102.863; 0.762252; -1.54704; 0.00258947; 0.706136; -1.42943; 0.00258947; 0.731934; -1.39619; 6.27073; 0.65729; -1.46171; 0.00258947
17.136; 0.733736; -1.39442; -0.00282003; -2.16626; 1.39442; -3.18282e-05; 0.00830479; 8.21516e-05; 0.180609; 102.96; 102.949; 0.76428; -1.54703; 0.00388421; 0.707944; -1.42943; 0.00388421; 0.73373; -1.39455; 6.27891; 0.732786; -1.39528; 0.00388421
17.152; 0.733736; -1.39442; -0.00282003; -2.16626; 1.39442; -3.18282e-05; 0.00528714; 7.11571e-05; 0.180607; 103.057; 103.072; 0.766308; -1.54704; -0.00517895; 0.710195; -1.42942; -0.00517895; 0.735926; -1.39457; 6.27006; 0.734088; -1.39597; -0.00517895
17.168; 0.733736; -1.39442; -0.00282003; -2.16626; 1.39442; -3.18282e-05; 0.0022389; 6.273e-05; 0.180606; 103.147; 103.165; 0.768337; -1.54705; -0.00647368; 0.712076; -1.42943; -0.00647368; 0.737762; -1.3946; 6.2688; 0.735391; -1.39666; -0.00647368
17.184; 0.733736; -1.39442; -0.00282003; -2.16626; 1.39442; -3.18282e-05; -0.000791666; 5.63747e-05; 0.180604; 103.262; 103.266; 0.770367; -1.54705; -0.00129474; 0.71429; -1.42944; -0.00129474; 0.739922; -1.39462; 6.27385; 0.736695; -1.39735; -0.00129474
17.2; 0.733736; -1.39442; -0.00282003; -2.16626; 1.39442; -3.18282e-05; -0.00375709; 5.16917e-05; 0.180602; 103.36; 103.349; 0.772395; -1.54705; 0.00388421; 0.716135; -1.42944; 0.00388421; 0.741722; -1.39464; 6.27891; 0.737999; -1.39804; 0.00388421
17.216; 0.733736; -1.39442; -0.00282003; -2.16626; 1.39442; -3.18282e-05; -0.00661137; 4.83592e-05; 0.180599; 103.439; 103.464; 0.774421; -1.54706; -0.00906316; 0.718128; -1.42944; -0.00906316; 0.743665; -1.39466; 6.26628; 0.739301; -1.39873; -0.00906316
17.232; 0.733736; -1.39442; -0.00282003; -2.16626; 1.39442; -3.18282e-05; -0.00931074; 4.61177e-05; 0.180595; 103.54; 103.565; 0.776445; -1.54708; -0.00906316; 0.720194; -1.42946; -0.00906316; 0.745681; -1.39469; 6.26628; 0.740602; -1.39942; -0.00906316
17.248; 0.733736; -1.39442; -0.00282003; -2.16626; 1.39442; -3.18282e-05; -0.0118143; 4.47575e-05; 0.180591; 103.64; 103.651; 0.778466; -1.54709; -0.00388421; 0.722113; -1.42947; -0.00388421; 0.747553; -1.39472; 6.27133; 0.741901; -1.40011; -0.00388421
17.264; 0.733736; -1.39442; -0.00282003; -2.16626; 1.39442; -3.18282e-05; -0.0140844; 4.41085e-05; 0.180587; 103.745; 103.752; 0.780483; -1.5471; -0.00258947; 0.724216; -1.42948; -0.00258947; 0.749605; -1.39474; 6.27259; 0.743196; -1.4008; -0.00258947
17.28; 0.733736; -1.39442; -0.00282003; -2.16626; 1.39442; -3.18282e-05; -0.0160877; 4.40322e-05; 0.180582; 103.86; 103.86; 0.782497; -1.5471; 2.97939e-16; 0.726504; -1.42949; 2.97939e-16; 0.751837; -1.39476; 6.27512; 0.744488; -1.40149; 2.97939e-16
17.296; 0.733736; -1.39442; -0.00282003; -2.16626; 1.39442; -3.18282e-05; -0.0177952; 4.44153e-05; 0.180578; 103.961; 103.964; 0.784505; -1.5471; -0.00129474; 0.728607; -1.42949; -0.00129474; 0.753889; -1.39478; 6.27385; 0.745776; -1.40217; -0.00129474
17.312; 0.733736; -1.39442; -0.00282003; -2.16626; 1.39442; -3.18282e-05; -0.0191826; 4.51641e-05; 0.180574; 104.062; 104.051; 0.786509; -1.54709; 0.00388421; 0.730526; -1.42949; 0.00388421; 0.755761; -1.39479; 6.27891; 0.747059; -1.40286; 0.00388421
17.328; 0.733736; -1.39442; -0.00282003; -2.16626; 1.39442; -3.18282e-05; -0.0202312; 4.62008e-05; 0.180571; 104.17; 104.155; 0.788508; -1.54708; 0.00517895; 0.732703; -1.42948; 0.00517895; 0.757885; -1.3948; 6.28017; 0.748338; -1.40355; 0.00517895
17.344; 0.733736; -1.39442; -0.00282003; -2.16626; 1.39442; -3.18282e-05; -0.0209274; 4.74598e-05; 0.180568; 104.263; 104.26; 0.790501; -1.54708; 0.00129474; 0.734733; -1.42947; 0.00129474; 0.759865; -1.39481; 6.27638; 0.749611; -1.40424; 0.00129474
17.36; 0.733736; -1.39442; -0.00282003; -2.16626; 1.39442; -3.18282e-05; -0.0212636; 4.88854e-05; 0.180566; 104.364; 104.371; 0.792489; -1.54708; -0.00258947; 0.73691; -1.42947; -0.00258947; 0.761989; -1.39483; 6.27259; 0.750879; -1.40493; -0.00258947
17.376; 0.733736; -1.39442; -0.00282003; -2.16626; 1.39442; -3.18282e-05; -0.0212377; 5.04298e-05; 0.180566; 104.461; 104.476; 0.794471; -1.54709; -0.00517895; 0.738976; -1.42947; -0.00517895; 0.764004; -1.39485; 6.27006; 0.752141; -1.40562; -0.00517895
17.392; 0.733736; -1.39442; -0.00282003; -2.16626; 1.39442; -3.18282e-05; -0.0208535; 5.20516e-05; 0.180566; 104.555; 104.573; 0.796448; -1.54711; -0.00647368; 0.740932; -1.42948; -0.00647368; 0.765912; -1.39488; 6.2688; 0.753398; -1.40631; -0.00647368
17.408; 0.733736; -1.39442; -0.00282003; -2.16626; 1.39442; -3.18282e-05; -0.0201204; 5.37143e-05; 0.180567; 104.659; 104.663; 0.79842; -1.54711; -0.00129474; 0.742925; -1.4295; -0.00129474; 0.767856; -1.3949; 6.27385; 0.75465; -1.407; -0.00129474
17.424; 0.733736; -1.39442; -0.00282003; -2.16626; 1.39442; -3.18282e-05; -0.0190532; 5.53858e-05; 0.180569; 104.771; 104.749; 0.800387; -1.54709; 0.00776842; 0.744954; -1.4295; 0.00776842; 0.769836; -1.39491; 6.2827; 0.755896; -1.40769; 0.00776842
17.44; 0.733736; -1.39442; -0.00282003; -2.16626; 1.39442; -3.18282e-05; -0.017672; 5.70375e-05; 0.180572; 104.864; 104.854; 0.80235; -1.54709; 0.00388421; 0.746983; -1.42948; 0.00388421; 0.771816; -1.39492; 6.27891; 0.757138; -1.40838; 0.00388421
17.456; 0.733736; -1.39442; -0.00282003; -2.16626; 1.39442; -3.18282e-05; -0.0160019; 5.86438e-05; 0.180575; 104.954; 104.965; 0.804308; -1.54709; -0.00388421; 0.74905; -1.42947; -0.00388421; 0.773832; -1.39493; 6.27133; 0.758375; -1.40907; -0.00388421
17.472; 0.733736; -1.39442; -0.00282003; -2.16626; 1.39442; -3.18282e-05; -0.0023576; -0.0129667; 0.333536; 105.077; 105.062; 0.806266; -1.54708; 0.00517895; 0.751301; -1.42948; 0.00517895; 0.776028; -1.39495; 6.28017; 0.759608; -1.40976; 0.00517895
17.488; 0.733736; -1.39442; -0.00282003; -2.16626; 1.39442; -3.18282e-05; 0.00808967; 0.226351; -3.6886; 105.149; 105.167; 0.808226; -1.5471; -0.00647368; 0.753109; -1.42947; -0.00647368; 0.777792; -1.39496; 6.2688; 0.76084; -1.41045; -0.00647368
17.504; 0.733736; -1.39442; -0.00282003; -2.16626; 1.39442; -3.18282e-05; -0.0184016; 0.193508; 5.90504; 105.246; 105.268; 0.810181; -1.54711; -0.00776842; 0.755138; -1.42949; -0.00776842; 0.779772; -1.39499; 6.26754; 0.762075; -1.41114; -0.00776842
17.52; 0.733736; -1.39442; -0.00282003; -2.16626; 1.39442; -3.18282e-05; 0.0631614; 0.215555; -1.44573; 105.354; 105.372; 0.812152; -1.54712; -0.00647368; 0.757315; -1.4295; -0.00647368; 0.781895; -1.39503; 6.2688; 0.763304; -1.41183; -0.00647368
17.536; 0.733736; -1.39442; -0.00282003; -2.16626; 1.39442; -3.18282e-05; 0.0239788; 0.0748627; 0.0834789; 105.473; 105.469; 0.81413; -1.54712; 0.00129474; 0.759529; -1.42952; 0.00129474; 0.784055; -1.39505; 6.27638; 0.76455; -1.41252; 0.00129474
17.552; 0.733736; -1.39442; -0.00282003; -2.16626; 1.39442; -3.18282e-05; 0.0253643; 0.110224; 0.0729824; 105.552; 105.548; 0.816114; -1.54712; 0.00129474; 0.761153; -1.42952; 0.00129474; 0.785639; -1.39506; 6.27638; 0.765802; -1.41321; 0.00129474
17.568; 0.733736; -1.39442; -0.00282003; -2.16626; 1.39442; -3.18282e-05; 0.0235268; 0.0655314; 0.142927; 105.674; 105.674; 0.818104; -1.54712; 3.17888e-16; 0.763699; -1.42951; 3.17888e-16; 0.788123; -1.39508; 6.27512; 0.767061; -1.4139; 3.17888e-16
17.584; 0.733736; -1.39442; -0.00282003; -2.16626; 1.39442; -3.18282e-05; 0.0235507; 0.0522559; 0.150759; 105.754; 105.772; 0.8201; -1.54713; -0.00647368; 0.765507; -1.42951; -0.00647368; 0.789887; -1.3951; 6.2688; 0.768325; -1.41459; -0.00647368
17.6; 0.733736; -1.39442; -0.00282003; -2.16626; 1.39442; -3.18282e-05; 0.023218; 0.0313137; 0.156861; 105.865; 105.872; 0.822101; -1.54714; -0.00258947; 0.767684; -1.42953; -0.00258947; 0.792011; -1.39512; 6.27259; 0.769596; -1.41528; -0.00258947
17.616; 0.733736; -1.39442; -0.00282003; -2.16626; 1.39442; -3.18282e-05; 0.0226125; 0.0350365; 0.161424; 105.977; 105.962; 0.824109; -1.54713; 0.00517895; 0.76975; -1.42953; 0.00517895; 0.794027; -1.39514; 6.28017; 0.770872; -1.41597; 0.00517895
17.632; 0.733736; -1.39442; -0.00282003; -2.16626; 1.39442; -3.18282e-05; 0.0216413; 0.0278765; 0.165257; 106.056; 106.067; 0.826123; -1.54713; -0.00388421; 0.771632; -1.42952; -0.00388421; 0.795863; -1.39515; 6.27133; 0.772155; -1.41666; -0.00388421
17.648; 0.733736; -1.39442; -0.00282003; -2.16626; 1.39442; -3.18282e-05; 0.0203704; 0.0221262; 0.16833; 106.146; 106.168; 0.828141; -1.54715; -0.00776842; 0.773588; -1.42953; -0.00776842; 0.797771; -1.39518; 6.26754; 0.773442; -1.41735; -0.00776842
17.664; 0.733736; -1.39442; -0.00282003; -2.16626; 1.39442; -3.18282e-05; 0.0188366; 0.0175215; 0.170785; 106.268; 106.247; 0.830164; -1.54713; 0.00776842; 0.775654; -1.42955; 0.00776842; 0.799787; -1.39519; 6.2827; 0.774735; -1.41804; 0.00776842
17.68; 0.733736; -1.39442; -0.00282003; -2.16626; 1.39442; -3.18282e-05; 0.0170915; 0.0138367; 0.172749; 106.376; 106.369; 0.832192; -1.54713; 0.00258947; 0.778016; -1.42953; 0.00258947; 0.802091; -1.3952; 6.27764; 0.776033; -1.41873; 0.00258947
17.696; 0.733736; -1.39442; -0.00282003; -2.16626; 1.39442; -3.18282e-05; 0.015108; 0.0109021; 0.174319; 106.47; 106.466; 0.834224; -1.54713; 0.00129474; 0.779972; -1.42952; 0.00129474; 0.803998; -1.39521; 6.27638; 0.777336; -1.41941; 0.00129474
17.712; 0.733736; -1.39442; -0.00282003; -2.16626; 1.39442; -3.18282e-05; 0.0129727; 0.00857204; 0.175575; 106.582; 106.571; 0.836258; -1.54712; 0.00388421; 0.782186; -1.42952; 0.00388421; 0.806158; -1.39523; 6.27891; 0.778642; -1.4201; 0.00388421
17.728; 0.733736; -1.39442; -0.00282003; -2.16626; 1.39442; -3.18282e-05; 0.0107009; 0.00672843; 0.17658; 106.682; 106.682; 0.838296; -1.54712; 3.11383e-16; 0.784363; -1.42951; 3.11383e-16; 0.808282; -1.39524; 6.27512; 0.779951; -1.42079; 3.11383e-16
17.744; 0.733736; -1.39442; -0.00282003; -2.16626; 1.39442; -3.18282e-05; 0.00832767; 0.00527393; 0.177384; 106.78; 106.765; 0.840336; -1.54711; 0.00517895; 0.786208; -1.42951; 0.00517895; 0.810082; -1.39525; 6.28017; 0.781263; -1.42148; 0.00517895
17.76; 0.733736; -1.39442; -0.00282003; -2.16626; 1.39442; -3.18282e-05; 0.00588883; 0.0041296; 0.178027; 106.888; 106.862; 0.842377; -1.54709; 0.00906316; 0.788311; -1.4295; 0.00906316; 0.812134; -1.39525; 0.000773926; 0.782578; -1.42217; 0.00906316
17.776; 0.733736; -1.39442; -0.00282003; -2.16626; 1.39442; -3.18282e-05; 0.00342065; 0.00323173; 0.178541; 106.974; 106.967; 0.844419; -1.54708; 0.00258947; 0.790267; -1.42948; 0.00258947; 0.814042; -1.39526; 6.27764; 0.783893; -1.42286; 0.00258947
17.792; 0.733736; -1.39442; -0.00282003; -2.16626; 1.39442; -3.18282e-05; 0.000959317; 0.00252901; 0.178952; 107.06; 107.082; 0.846461; -1.5471; -0.00776842; 0.792333; -1.42948; -0.00776842; 0.816058; -1.39528; 6.26754; 0.78521; -1.42355; -0.00776842
17.808; 0.733736; -1.39442; -0.00282003; -2.16626; 1.39442; -3.18282e-05; -0.00145966; 0.00198033; 0.17928; 107.172; 107.168; 0.848503; -1.5471; 0.00129474; 0.794362; -1.42949; 0.00129474; 0.818038; -1.3953; 6.27638; 0.786527; -1.42424; 0.00129474
17.824; 0.733736; -1.39442; -0.00282003; -2.16626; 1.39442; -3.18282e-05; -0.00380189; 0.00155286; 0.179542; 107.276; 107.28; 0.850545; -1.5471; -0.00129474; 0.796576; -1.42949; -0.00129474; 0.820198; -1.39532; 6.27385; 0.787844; -1.42493; -0.00129474
17.84; 0.733736; -1.39442; -0.00282003; -2.16626; 1.39442; -3.18282e-05; -0.00603471; 0.0011777; 0.17975; 107.374; 107.366; 0.852584; -1.54709; 0.00258947; 0.798458; -1.42949; 0.00258947; 0.822034; -1.39533; 6.27764; 0.789159; -1.42562; 0.00258947
17.856; 0.733736; -1.39442; -0.00282003; -2.16626; 1.39442; -3.18282e-05; -0.00812723; 0.000920467; 0.179916; 107.471; 107.464; 0.854621; -1.54709; 0.00258947; 0.800451; -1.42949; 0.00258947; 0.823978; -1.39534; 6.27764; 0.790473; -1.42631; 0.00258947
17.872; 0.733736; -1.39442; -0.00282003; -2.16626; 1.39442; -3.18282e-05; -0.0100514; 0.000729228; 0.180049; 107.6; 107.554; 0.856656; -1.54705; 0.0168316; 0.802702; -1.42948; 0.0168316; 0.826174; -1.39534; 0.00835287; 0.791785; -1.427; 0.0168316
17.888; 0.733736; -1.39442; -0.00282003; -2.16626; 1.39442; -3.18282e-05; -0.0117819; 0.000581104; 0.180154; 107.683; 107.662; 0.858688; -1.54704; 0.00776842; 0.804657; -1.42945; 0.00776842; 0.828082; -1.39533; 6.2827; 0.793095; -1.42769; 0.00776842
17.904; 0.733736; -1.39442; -0.00282003; -2.16626; 1.39442; -3.18282e-05; -0.0132967; 0.000466555; 0.180237; 107.773; 107.773; 0.860716; -1.54704; 3.07046e-16; 0.806724; -1.42943; 3.07046e-16; 0.830098; -1.39534; 6.27512; 0.794401; -1.42838; 3.07046e-16
17.92; 0.733736; -1.39442; -0.00282003; -2.16626; 1.39442; -3.18282e-05; -0.0145773; 0.000377946; 0.180303; 107.863; 107.878; 0.862741; -1.54705; -0.00517895; 0.808716; -1.42943; -0.00517895; 0.832042; -1.39536; 6.27006; 0.795704; -1.42907; -0.00517895
17.936; 0.733736; -1.39442; -0.00282003; -2.16626; 1.39442; -3.18282e-05; -0.015609; 0.000309338; 0.180356; 107.986; 107.982; 0.864762; -1.54705; 0.00129474; 0.811041; -1.42945; 0.00129474; 0.83431; -1.39538; 6.27638; 0.797003; -1.42976; 0.00129474
17.952; 0.733736; -1.39442; -0.00282003; -2.16626; 1.39442; -3.18282e-05; -0.016381; 0.000256131; 0.180398; 108.058; 108.09; 0.866778; -1.54707; -0.0116526; 0.812886; -1.42944; -0.0116526; 0.83611; -1.39541; 6.26375; 0.798298; -1.43045; -0.0116526
17.968; 0.733736; -1.39442; -0.00282003; -2.16626; 1.39442; -3.18282e-05; -0.0168866; 0.000214773; 0.180432; 108.173; 108.187; 0.86879; -1.54708; -0.00517895; 0.815063; -1.42947; -0.00517895; 0.838233; -1.39544; 6.27006; 0.799589; -1.43114; -0.00517895
17.984; 0.733736; -1.39442; -0.00282003; -2.16626; 1.39442; -3.18282e-05; -0.0171209; 0.000182539; 0.18046; 108.288; 108.299; 0.870798; -1.54709; -0.00388421; 0.817387; -1.42948; -0.00388421; 0.840501; -1.39547; 6.27133; 0.800876; -1.43183; -0.00388421
18; 0.733736; -1.39442; -0.00282003; -2.16626; 1.39442; -3.18282e-05; -0.0170967; 0.000156416; 0.180482; 108.374; 108.371; 0.872801; -1.54709; 0.00129474; 0.819011; -1.42949; 0.00129474; 0.842085; -1.39548; 6.27638; 0.802159; -1.43252; 0.00129474
18.016; 0.733736; -1.39442; -0.00282003; -2.16626; 1.39442; -3.18282e-05; -0.0168129; 0.000132635; 0.1805; 108.49; 108.486; 0.8748; -1.54708; 0.00129474; 0.821373; -1.42948; 0.00129474; 0.844389; -1.3955; 6.27638; 0.803436; -1.43321; 0.00129474
18.032; 0.733736; -1.39442; -0.00282003; -2.16626; 1.39442; -3.18282e-05; -0.016276; 0.000112775; 0.180515; 108.59; 108.598; 0.876795; -1.54709; -0.00258947; 0.82355; -1.42948; -0.00258947; 0.846513; -1.39552; 6.27259; 0.80471; -1.4339; -0.00258947
18.048; 0.733736; -1.39442; -0.00282003; -2.16626; 1.39442; -3.18282e-05; -0.0154914; 9.59862e-05; 0.180528; 108.688; 108.68; 0.878786; -1.54708; 0.00258947; 0.825395; -1.42949; 0.00258947; 0.848313; -1.39553; 6.27764; 0.80598; -1.43459; 0.00258947
18.064; 0.733736; -1.39442; -0.00282003; -2.16626; 1.39442; -3.18282e-05; -0.0144641; 8.16335e-05; 0.180538; 108.792; 108.778; 0.880774; -1.54707; 0.00517895; 0.827461; -1.42948; 0.00517895; 0.850329; -1.39554; 6.28017; 0.807245; -1.43528; 0.00517895
18.08; 0.733736; -1.39442; -0.00282003; -2.16626; 1.39442; -3.18282e-05; -0.0131875; 6.92094e-05; 0.180547; 108.886; 108.871; 0.882758; -1.54706; 0.00517895; 0.82938; -1.42947; 0.00517895; 0.852201; -1.39555; 6.28017; 0.808507; -1.43597; 0.00517895
18.096; 0.733736; -1.39442; -0.00282003; -2.16626; 1.39442; -3.18282e-05; -0.0117111; 5.91677e-05; 0.180555; 108.968; 108.983; 0.884738; -1.54707; -0.00517895; 0.831372; -1.42946; -0.00517895; 0.854145; -1.39556; 6.27006; 0.809765; -1.43666; -0.00517895
18.112; 0.733736; -1.39442; -0.00282003; -2.16626; 1.39442; -3.18282e-05; -0.0100188; 5.37054e-05; 0.180561; 109.094; 109.105; 0.886717; -1.54708; -0.00388421; 0.833919; -1.42947; -0.00388421; 0.856629; -1.39559; 6.27133; 0.811021; -1.43735; -0.00388421
18.128; 0.733736; -1.39442; -0.00282003; -2.16626; 1.39442; -3.18282e-05; -0.00814004; 4.94586e-05; 0.180566; 109.181; 109.184; 0.888693; -1.54708; -0.00129474; 0.835616; -1.42948; -0.00129474; 0.858284; -1.39561; 6.27385; 0.812274; -1.43803; -0.00129474
18.144; 0.860324; -1.3947; -0.00222388; -2.03968; 1.3947; -3.20294e-05; -0.00609906; 4.618e-05; 0.18057; 109.296; 109.274; 0.890668; -1.54707; 0.00776842; 0.837719; -1.42948; 0.00776842; 0.860338; -1.39481; 6.28162; 0.859736; -1.39525; 0.00776842
18.16; 0.860324; -1.3947; -0.00222388; -2.03968; 1.3947; -3.20294e-05; -0.00392213; 4.37042e-05; 0.180573; 109.386; 109.382; 0.892641; -1.54707; 0.00129474; 0.839749; -1.42947; 0.00129474; 0.862318; -1.39481; 6.2753; 0.861252; -1.39569; 0.00129474
18.176; 0.860324; -1.3947; -0.00222388; -2.03968; 1.3947; -3.20294e-05; -0.00163806; 4.19029e-05; 0.180574; 109.469; 109.483; 0.894615; -1.54708; -0.00517895; 0.841631; -1.42946; -0.00517895; 0.864154; -1.39484; 6.26899; 0.862766; -1.39613; -0.00517895
18.192; 0.860324; -1.3947; -0.00222388; -2.03968; 1.3947; -3.20294e-05; 0.000722232; 4.06749e-05; 0.180575; 109.57; 109.584; 0.896588; -1.54709; -0.00517895; 0.843697; -1.42947; -0.00517895; 0.866169; -1.39486; 6.26899; 0.864281; -1.39657; -0.00517895
18.208; 0.860324; -1.3947; -0.00222388; -2.03968; 1.3947; -3.20294e-05; 0.00312621; 3.99391e-05; 0.180574; 109.685; 109.681; 0.898562; -1.54708; 0.00129474; 0.845874; -1.42949; 0.00129474; 0.868293; -1.39489; 6.2753; 0.865795; -1.39701; 0.00129474
18.224; 0.860324; -1.3947; -0.00222388; -2.03968; 1.3947; -3.20294e-05; 0.00554012; 3.96293e-05; 0.180572; 109.771; 109.8; 0.900538; -1.5471; -0.0103579; 0.847977; -1.42948; -0.0103579; 0.870345; -1.39492; 6.26393; 0.86731; -1.39745; -0.0103579
