time; pose_x; pose_y; pose_heading;  gps_x; gps_y; gps_z; acc_0; acc_1; acc_2; right_enc; left_enc; odo_acc_x; odo_acc_y; odo_acc_heading; odo_enc_x; odo_enc_y; odo_enc_heading; kal_wheel_x; kal_wheel_y; kal_wheel_heading; kal_acc_x; kal_acc_y; kal_acc_heading
8.016; 0.493926; -0.389482; -1.60582; -2.40607; -3.19209e-05; 0.389482; 5.06965e-05; 0.0110156; 9.81; 45.702; 50.2272; 1.00235; -0.431398; -1.62748; 0.487723; -0.52287; -1.62748; 0.556984; -0.694092; -1.635; 1.04932; -0.690707; -1.62748
8.032; 0.493926; -0.389482; -1.60582; -2.40607; -3.19209e-05; 0.389482; 5.11395e-05; 0.00801079; 9.81; 45.7776; 50.3244; 1.00415; -0.433242; -1.63525; 0.487622; -0.524639; -1.63525; 0.556863; -0.695859; -1.64277; 1.05152; -0.693483; -1.63525
8.048; 0.493926; -0.389482; -1.60582; -2.40607; -3.19209e-05; 0.389482; 4.8319e-05; 0.0050584; 9.81001; 45.864; 50.4432; 1.00594; -0.435086; -1.64691; 0.487487; -0.526738; -1.64691; 0.55669; -0.697955; -1.65442; 1.05372; -0.696258; -1.64691
8.064; 0.489493; -0.516012; -1.60582; -2.41051; -3.1982e-05; 0.516012; 4.48485e-05; 0.00218418; 9.81001; 45.9612; 50.5152; 1.00774; -0.436931; -1.63784; 0.487355; -0.528467; -1.63784; 0.556582; -0.699686; -1.64536; 1.05592; -0.699034; -1.63784
8.08; 0.489493; -0.516012; -1.60582; -2.41051; -3.1982e-05; 0.516012; 4.01507e-05; -0.000546663; 9.81001; 46.0656; 50.6412; 1.00954; -0.438775; -1.64561; 0.487197; -0.530823; -1.64561; 0.556396; -0.70204; -1.65313; 1.05811; -0.701809; -1.64561
8.096; 0.489493; -0.516012; -1.60582; -2.41051; -3.1982e-05; 0.516012; 3.25324e-05; -0.00311247; 9.81; 46.1664; 50.7384; 1.01133; -0.440619; -1.64432; 0.487045; -0.532847; -1.64432; 0.556249; -0.704064; -1.65183; 1.06031; -0.704585; -1.64432
8.112; 0.489493; -0.516012; -1.60582; -2.41051; -3.1982e-05; 0.516012; 2.3014e-05; -0.00548863; 9.81; 46.2888; 50.85; 1.01313; -0.442463; -1.64043; 0.486869; -0.535239; -1.64043; 0.556086; -0.706457; -1.64795; 1.0625; -0.70736; -1.64043
8.128; 0.489493; -0.516012; -1.60582; -2.41051; -3.1982e-05; 0.516012; 1.34745e-05; -0.00762218; 9.81; 46.3932; 50.9364; 1.01493; -0.444308; -1.63396; 0.486733; -0.53719; -1.63396; 0.555969; -0.70841; -1.64147; 1.06469; -0.710136; -1.63396
8.144; 0.489493; -0.516012; -1.60582; -2.41051; -3.1982e-05; 0.516012; 3.97324e-06; -0.00948133; 9.81; 46.4904; 51.048; 1.01672; -0.446152; -1.63914; 0.486598; -0.539326; -1.63914; 0.555818; -0.710544; -1.64665; 1.06688; -0.712911; -1.63914
8.16; 0.489493; -0.516012; -1.60582; -2.41051; -3.1982e-05; 0.516012; -5.42565e-06; -0.0110388; 9.80999; 46.5804; 51.1596; 1.01852; -0.447996; -1.64691; 0.486457; -0.541387; -1.64691; 0.555653; -0.712604; -1.65442; 1.06906; -0.715686; -1.64691
8.176; 0.489493; -0.516012; -1.60582; -2.41051; -3.1982e-05; 0.516012; -1.46537e-05; -0.0122724; 9.80999; 46.692; 51.2316; 1.02032; -0.44984; -1.63266; 0.486314; -0.543264; -1.63266; 0.55555; -0.714483; -1.64018; 1.07124; -0.718462; -1.63266
8.192; 0.489493; -0.516012; -1.60582; -2.41051; -3.1982e-05; 0.516012; -2.36391e-05; -0.0131648; 9.80999; 46.7748; 51.3468; 1.02212; -0.451684; -1.64432; 0.486188; -0.545289; -1.64432; 0.557029; -0.716623; -1.65172; 1.07341; -0.721237; -1.64432
8.208; 0.489493; -0.516012; -1.60582; -2.41051; -3.1982e-05; 0.516012; -3.23079e-05; -0.0137046; 9.80998; 46.8864; 51.4548; 1.02391; -0.453528; -1.64302; 0.486023; -0.547534; -1.64302; 0.556868; -0.718869; -1.65043; 1.07557; -0.724013; -1.64302
8.224; 0.489493; -0.516012; -1.60582; -2.41051; -3.1982e-05; 0.516012; -3.86226e-05; -0.0139416; 9.80998; 46.9872; 51.5484; 1.02571; -0.455373; -1.64043; 0.485879; -0.549522; -1.64043; 0.556732; -0.720857; -1.64784; 1.07773; -0.726788; -1.64043
8.24; 0.489493; -0.516012; -1.60582; -2.41051; -3.1982e-05; 0.516012; -5.56825e-05; -0.013648; 9.80998; 47.088; 51.6348; 1.02751; -0.457217; -1.63525; 0.485745; -0.551436; -1.63525; 0.556613; -0.722772; -1.64266; 1.07989; -0.729563; -1.63525
8.256; 0.489493; -0.516012; -1.60582; -2.41051; -3.1982e-05; 0.516012; -5.56883e-05; -0.0131441; 9.80999; 47.1744; 51.7356; 1.02931; -0.459061; -1.64043; 0.485622; -0.553351; -1.64043; 0.556474; -0.724685; -1.64784; 1.08204; -0.732339; -1.64043
8.272; 0.489493; -0.516012; -1.60582; -2.41051; -3.1982e-05; 0.516012; -5.76005e-05; -0.0122703; 9.80999; 47.3112; 51.84; 1.03111; -0.460905; -1.62878; 0.48545; -0.555817; -1.62878; 0.556346; -0.727154; -1.63619; 1.08418; -0.735114; -1.62878
8.288; 0.489493; -0.516012; -1.60582; -2.41051; -3.1982e-05; 0.516012; -5.89406e-05; -0.0110683; 9.80999; 47.3904; 51.9552; 1.03291; -0.462749; -1.64173; 0.485334; -0.557806; -1.64173; 0.556191; -0.729141; -1.64914; 1.08632; -0.737889; -1.64173
8.304; 0.489493; -0.516012; -1.60582; -2.41051; -3.1982e-05; 0.516012; -4.35009e-05; -0.0100596; 9.80999; 47.4804; 52.038; 1.03471; -0.464593; -1.63914; 0.485209; -0.559573; -1.63914; 0.556073; -0.730908; -1.64655; 1.08845; -0.740664; -1.63914
8.32; 0.489493; -0.516012; -1.60582; -2.41051; -3.1982e-05; 0.516012; -1.92564e-05; -0.00780749; 9.81; 47.5884; 52.1496; 1.03651; -0.466437; -1.64043; 0.485055; -0.561819; -1.64043; 0.555915; -0.733154; -1.64784; 1.09058; -0.74344; -1.64043
8.336; 0.489493; -0.516012; -1.60582; -2.41051; -3.1982e-05; 0.516012; -1.99738e-05; -0.00572865; 9.81; 47.7; 52.2576; 1.03831; -0.46828; -1.63914; 0.484899; -0.564064; -1.63914; 0.555762; -0.735399; -1.64655; 1.09271; -0.746215; -1.63914
8.352; 0.489493; -0.516012; -1.60582; -2.41051; -3.1982e-05; 0.516012; -2.28755e-05; -0.0034151; 9.81; 47.7864; 52.3404; 1.04011; -0.470124; -1.63784; 0.48478; -0.565794; -1.63784; 0.555647; -0.73713; -1.64525; 1.09483; -0.74899; -1.63784
8.368; 0.489493; -0.516012; -1.60582; -2.41051; -3.1982e-05; 0.516012; -2.39274e-05; -0.000906689; 9.81; 47.9088; 52.4484; 1.04192; -0.471968; -1.63266; 0.484622; -0.568151; -1.63266; 0.555508; -0.739487; -1.64007; 1.09695; -0.751765; -1.63266
8.384; 0.489493; -0.516012; -1.60582; -2.41051; -3.1982e-05; 0.516012; -2.34703e-05; 0.00175583; 9.81; 47.9844; 52.5492; 1.04372; -0.473812; -1.64173; 0.48451; -0.569955; -1.64173; 0.555371; -0.74129; -1.64914; 1.09907; -0.75454; -1.64173
8.4; 0.489493; -0.516012; -1.60582; -2.41051; -3.1982e-05; 0.516012; -2.27855e-05; 0.00454804; 9.81; 48.096; 52.6428; 1.04552; -0.475656; -1.63525; 0.484361; -0.572053; -1.63525; 0.555243; -0.74339; -1.64266; 1.10118; -0.757315; -1.63525
8.416; 0.489493; -0.516012; -1.60582; -2.41051; -3.1982e-05; 0.516012; -2.19085e-05; 0.00742822; 9.81; 48.1932; 52.7508; 1.04732; -0.4775; -1.63914; 0.484226; -0.574152; -1.63914; 0.555095; -0.745488; -1.64655; 1.1033; -0.76009; -1.63914
8.432; 0.489493; -0.516012; -1.60582; -2.41051; -3.1982e-05; 0.516012; -2.0875e-05; 0.010353; 9.81; 48.2976; 52.8696; 1.04912; -0.479343; -1.64432; 0.484069; -0.576435; -1.64432; 0.554921; -0.747769; -1.65172; 1.10541; -0.762865; -1.64432
8.448; 0.489493; -0.516012; -1.60582; -2.41051; -3.1982e-05; 0.516012; -1.97193e-05; 0.0132781; 9.81; 48.3948; 52.9668; 1.05092; -0.481187; -1.64432; 0.483923; -0.578422; -1.64432; 0.554774; -0.749756; -1.65172; 1.10753; -0.76564; -1.64432
8.464; 0.489493; -0.516012; -1.60582; -2.41051; -3.1982e-05; 0.516012; -1.84741e-05; 0.0161588; 9.80999; 48.4956; 53.0568; 1.05272; -0.483031; -1.64043; 0.483779; -0.580372; -1.64043; 0.554642; -0.751707; -1.64784; 1.10965; -0.768415; -1.64043
8.48; 0.489493; -0.516012; -1.60582; -2.41051; -3.1982e-05; 0.516012; -1.60236e-05; 0.0189153; 9.80999; 48.5928; 53.1612; 1.05452; -0.484875; -1.64302; 0.483636; -0.582434; -1.64302; 0.55449; -0.753768; -1.65043; 1.11176; -0.77119; -1.64302
8.496; 0.489493; -0.516012; -1.60582; -2.41051; -3.1982e-05; 0.516012; -1.28074e-05; 0.0215617; 9.80998; 48.6972; 53.2584; 1.05632; -0.486718; -1.64043; 0.483486; -0.584495; -1.64043; 0.554349; -0.75583; -1.64784; 1.11389; -0.773965; -1.64043
8.512; 0.489493; -0.516012; -1.60582; -2.41051; -3.1982e-05; 0.516012; -9.39733e-06; 0.0240393; 9.80997; 48.7908; 53.3592; 1.05812; -0.488562; -1.64302; 0.483348; -0.586482; -1.64302; 0.554203; -0.757817; -1.65043; 1.11601; -0.77674; -1.64302
8.528; 0.489493; -0.516012; -1.60582; -2.41051; -3.1982e-05; 0.516012; -5.9282e-06; 0.0263066; 9.80997; 48.8952; 53.4348; 1.05993; -0.490406; -1.63266; 0.483215; -0.588323; -1.63266; 0.554098; -0.759659; -1.64007; 1.11814; -0.779515; -1.63266
8.544; 0.489493; -0.516012; -1.60582; -2.41051; -3.1982e-05; 0.516012; -2.45352e-06; 0.0283329; 9.80996; 48.9924; 53.5716; 1.06172; -0.492249; -1.64691; 0.483066; -0.590717; -1.64691; 0.553899; -0.762049; -1.65431; 1.12028; -0.78229; -1.64691
8.56; 0.489493; -0.516012; -1.60582; -2.41051; -3.1982e-05; 0.516012; 9.79298e-07; 0.0300926; 9.80995; 49.0644; 53.6472; 1.06352; -0.494093; -1.6482; 0.482951; -0.592225; -1.6482; 0.553781; -0.763557; -1.65561; 1.12242; -0.785064; -1.6482
8.576; 0.489493; -0.516012; -1.60582; -2.41051; -3.1982e-05; 0.516012; 3.09074e-06; 0.0315982; 9.80995; 49.1868; 53.766; 1.06532; -0.495936; -1.64691; 0.48276; -0.59469; -1.64691; 0.553595; -0.766023; -1.65431; 1.12456; -0.787839; -1.64691
8.592; 0.489493; -0.516012; -1.60582; -2.41051; -3.1982e-05; 0.516012; 4.47852e-06; 0.0327644; 9.80994; 49.2984; 53.856; 1.06712; -0.49778; -1.63914; 0.482603; -0.59675; -1.63914; 0.553462; -0.768085; -1.64655; 1.12671; -0.790614; -1.63914
8.608; 0.489493; -0.516012; -1.60582; -2.41051; -3.1982e-05; 0.516012; 5.67206e-06; 0.0336013; 9.80994; 49.3812; 53.946; 1.06892; -0.499624; -1.64173; 0.482482; -0.598517; -1.64173; 0.553334; -0.769851; -1.64914; 1.12887; -0.793389; -1.64173
8.624; 0.489493; -0.516012; -1.60582; -2.41051; -3.1982e-05; 0.516012; 6.73793e-06; 0.034102; 9.80993; 49.482; 54.0504; 1.07072; -0.501467; -1.64302; 0.482333; -0.600615; -1.64302; 0.553181; -0.771949; -1.65043; 1.13104; -0.796164; -1.64302
8.64; 0.489493; -0.516012; -1.60582; -2.41051; -3.1982e-05; 0.516012; 7.68513e-06; 0.0342594; 9.80993; 49.6044; 54.1368; 1.07251; -0.503311; -1.63007; 0.482179; -0.60275; -1.63007; 0.553068; -0.774086; -1.63748; 1.13321; -0.798939; -1.63007
8.656; 0.489493; -0.516012; -1.60582; -2.41051; -3.1982e-05; 0.516012; 8.52044e-06; 0.0340712; 9.80993; 49.7124; 54.2736; 1.07431; -0.505154; -1.64043; 0.48203; -0.605255; -1.64043; 0.55288; -0.776589; -1.64784; 1.13539; -0.801713; -1.64043
8.672; 0.489493; -0.516012; -1.60582; -2.41051; -3.1982e-05; 0.516012; 9.24915e-06; 0.0335394; 9.80994; 49.8132; 54.3564; 1.07611; -0.506998; -1.63396; 0.481899; -0.607132; -1.63396; 0.552767; -0.778467; -1.64137; 1.13757; -0.804488; -1.63396
8.688; 0.489493; -0.516012; -1.60582; -2.41051; -3.1982e-05; 0.516012; 9.87544e-06; 0.0326711; 9.80994; 49.8852; 54.45; 1.0779; -0.508841; -1.64173; 0.481792; -0.608826; -1.64173; 0.552641; -0.78016; -1.64914; 1.13976; -0.807263; -1.64173
8.704; 0.489493; -0.516012; -1.60582; -2.41051; -3.1982e-05; 0.516012; 1.04026e-05; 0.0314775; 9.80994; 49.9968; 54.5508; 1.0797; -0.510685; -1.63784; 0.481638; -0.610998; -1.63784; 0.553816; -0.782432; -1.64517; 1.14196; -0.810038; -1.63784
8.72; 0.489493; -0.516012; -1.60582; -2.41051; -3.1982e-05; 0.516012; 1.08334e-05; 0.0299744; 9.80995; 50.1012; 54.6588; 1.08149; -0.512528; -1.63914; 0.481492; -0.61317; -1.63914; 0.553665; -0.784604; -1.64646; 1.14416; -0.812812; -1.63914
8.736; 0.489493; -0.516012; -1.60582; -2.41051; -3.1982e-05; 0.516012; 1.31982e-05; 0.0281184; 9.80996; 50.1912; 54.7668; 1.08329; -0.514372; -1.64561; 0.481353; -0.615195; -1.64561; 0.553507; -0.786627; -1.65293; 1.14637; -0.815587; -1.64561
8.752; 0.489493; -0.516012; -1.60582; -2.41051; -3.1982e-05; 0.516012; 4.33251e-06; 0.0261906; 9.80996; 50.3136; 54.8712; 1.08508; -0.516215; -1.63914; 0.481179; -0.617513; -1.63914; 0.553356; -0.788947; -1.64646; 1.14859; -0.818362; -1.63914
8.768; 0.489493; -0.516012; -1.60582; -2.41051; -3.1982e-05; 0.516012; 1.07351e-05; 0.0238635; 9.80997; 50.3928; 54.9612; 1.08687; -0.518058; -1.64302; 0.481061; -0.619243; -1.64302; 0.553227; -0.790676; -1.65034; 1.15081; -0.821136; -1.64302
8.784; 0.489493; -0.516012; -1.60582; -2.41051; -3.1982e-05; 0.516012; 1.27991e-05; 0.0213593; 9.80998; 50.5008; 55.0656; 1.08867; -0.519902; -1.64173; 0.480904; -0.621415; -1.64173; 0.553075; -0.792848; -1.64905; 1.15303; -0.823911; -1.64173
8.8; 0.489493; -0.516012; -1.60582; -2.41051; -3.1982e-05; 0.516012; 1.4906e-05; 0.0186822; 9.80999; 50.5908; 55.152; 1.09046; -0.521745; -1.64043; 0.480776; -0.623218; -1.64043; 0.55295; -0.794652; -1.64775; 1.15526; -0.826686; -1.64043
8.816; 0.489493; -0.516012; -1.60582; -2.41051; -3.1982e-05; 0.516012; 1.70188e-05; 0.0158723; 9.80999; 50.688; 55.2528; 1.09225; -0.523589; -1.64173; 0.480634; -0.625243; -1.64173; 0.552805; -0.796676; -1.64905; 1.15749; -0.82946; -1.64173
8.832; 0.489493; -0.516012; -1.60582; -2.41051; -3.1982e-05; 0.516012; 1.91027e-05; 0.0129729; 9.81; 50.7816; 55.3608; 1.09405; -0.525432; -1.64691; 0.480488; -0.627304; -1.64691; 0.552642; -0.798736; -1.65423; 1.15972; -0.832235; -1.64691
8.848; 0.489493; -0.516012; -1.60582; -2.41051; -3.1982e-05; 0.516012; 2.11245e-05; 0.0100308; 9.81; 50.8968; 55.458; 1.09584; -0.527275; -1.64043; 0.480322; -0.629475; -1.64043; 0.552498; -0.800908; -1.64775; 1.16196; -0.835009; -1.64043
8.864; 0.489493; -0.516012; -1.60582; -2.41051; -3.1982e-05; 0.516012; 2.43496e-05; 0.00705201; 9.81; 51.0012; 55.5588; 1.09763; -0.529119; -1.63914; 0.480176; -0.631573; -1.63914; 0.552356; -0.803007; -1.64646; 1.16419; -0.837784; -1.63914
8.88; 0.489493; -0.516012; -1.60582; -2.41051; -3.1982e-05; 0.516012; 2.42961e-05; 0.00415559; 9.81001; 51.12; 55.6596; 1.09943; -0.530962; -1.63266; 0.480022; -0.633819; -1.63266; 0.552224; -0.805254; -1.63999; 1.16643; -0.840559; -1.63266
8.896; 0.489493; -0.516012; -1.60582; -2.41051; -3.1982e-05; 0.516012; 2.39692e-05; 0.00134964; 9.81001; 51.228; 55.7604; 1.10122; -0.532805; -1.63007; 0.47989; -0.635955; -1.63007; 0.5521; -0.80739; -1.6374; 1.16866; -0.843333; -1.63007
8.912; 0.489493; -0.516012; -1.60582; -2.41051; -3.1982e-05; 0.516012; 2.34897e-05; -0.0013251; 9.81001; 51.2964; 55.872; 1.10301; -0.534649; -1.64561; 0.479781; -0.637797; -1.64561; 0.551948; -0.809229; -1.65293; 1.17089; -0.846108; -1.64561
8.928; 0.489493; -0.516012; -1.60582; -2.41051; -3.1982e-05; 0.516012; 2.287e-05; -0.00382896; 9.81; 51.4116; 55.9728; 1.10481; -0.536492; -1.64043; 0.479615; -0.640004; -1.64043; 0.551799; -0.811438; -1.64775; 1.17312; -0.848882; -1.64043
8.944; 0.489493; -0.516012; -1.60582; -2.41051; -3.1982e-05; 0.516012; 2.21202e-05; -0.00612519; 9.81; 51.5052; 56.0736; 1.1066; -0.538335; -1.64302; 0.479477; -0.641992; -1.64302; 0.551653; -0.813425; -1.65034; 1.17535; -0.851657; -1.64302
8.96; 0.489493; -0.516012; -1.60582; -2.41051; -3.1982e-05; 0.516012; 2.12497e-05; -0.00818053; 9.81; 51.6132; 56.1528; 1.10839; -0.540179; -1.63266; 0.479338; -0.643906; -1.63266; 0.551544; -0.815341; -1.63999; 1.17757; -0.854431; -1.63266
8.976; 0.489493; -0.516012; -1.60582; -2.41051; -3.1982e-05; 0.516012; 1.94813e-05; -0.00994278; 9.80999; 51.7248; 56.2752; 1.11019; -0.542022; -1.63655; 0.47919; -0.6463; -1.63655; 0.551382; -0.817734; -1.64387; 1.17979; -0.857206; -1.63655
8.992; 0.489493; -0.516012; -1.60582; -2.41051; -3.1982e-05; 0.516012; 1.25017e-05; -0.011296; 9.80999; 51.8112; 56.3652; 1.11198; -0.543865; -1.63784; 0.479071; -0.648104; -1.63784; 0.55126; -0.819538; -1.64517; 1.182; -0.85998; -1.63784
9.008; 0.489493; -0.516012; -1.60582; -2.41051; -3.1982e-05; 0.516012; 8.07029e-06; -0.0121546; 9.80999; 51.912; 56.4768; 1.11378; -0.545709; -1.64173; 0.478925; -0.650276; -1.64173; 0.551101; -0.821709; -1.64905; 1.18421; -0.862755; -1.64173
9.024; 0.489493; -0.516012; -1.60582; -2.41051; -3.1982e-05; 0.516012; 5.24809e-05; -0.0133571; 9.80999; 52.0164; 56.574; 1.11557; -0.547552; -1.63914; 0.478779; -0.652337; -1.63914; 0.550963; -0.823771; -1.64646; 1.18642; -0.865529; -1.63914
9.04; 0.489493; -0.516012; -1.60582; -2.41051; -3.1982e-05; 0.516012; 5.00547e-05; -0.0138335; 9.80998; 52.1136; 56.6892; 1.11737; -0.549395; -1.64561; 0.47863; -0.654509; -1.64561; 0.550793; -0.825942; -1.65293; 1.18862; -0.868304; -1.64561
9.056; 0.489493; -0.516012; -1.60582; -2.41051; -3.1982e-05; 0.516012; 4.69349e-05; -0.0139541; 9.80998; 52.2072; 56.7504; 1.11917; -0.551238; -1.63396; 0.478512; -0.656092; -1.63396; 0.550702; -0.827526; -1.64128; 1.19081; -0.871078; -1.63396
9.072; 0.485059; -0.642542; -1.60583; -2.41494; -3.19365e-05; 0.642542; 4.31925e-05; -0.0137132; 9.80998; 52.308; 56.8692; 1.12096; -0.553081; -1.64043; 0.478369; -0.658338; -1.64043; 0.550538; -0.829771; -1.64775; 1.193; -0.873853; -1.64043
9.088; 0.485059; -0.642542; -1.60583; -2.41494; -3.19365e-05; 0.642542; 3.78082e-05; -0.0130776; 9.80999; 52.4124; 56.9808; 1.12276; -0.554925; -1.64302; 0.478215; -0.660547; -1.64302; 0.550375; -0.831979; -1.65034; 1.19518; -0.876627; -1.64302
9.104; 0.485059; -0.642542; -1.60583; -2.41494; -3.19365e-05; 0.642542; 2.85246e-05; -0.0121208; 9.80999; 52.5024; 57.096; 1.12456; -0.556768; -1.65208; 0.478064; -0.662645; -1.65208; 0.550195; -0.834074; -1.65941; 1.19736; -0.879402; -1.65208
9.12; 0.485059; -0.642542; -1.60583; -2.41494; -3.19365e-05; 0.642542; 1.89964e-05; -0.0108253; 9.80999; 52.6104; 57.1788; 1.12635; -0.558611; -1.64302; 0.477905; -0.664594; -1.64302; 0.550063; -0.836025; -1.65034; 1.19953; -0.882176; -1.64302
9.136; 0.485059; -0.642542; -1.60583; -2.41494; -3.19365e-05; 0.642542; 9.47521e-06; -0.00920811; 9.80999; 52.6968; 57.2724; 1.12815; -0.560454; -1.64561; 0.477772; -0.666434; -1.64561; 0.549923; -0.837865; -1.65293; 1.2017; -0.884951; -1.64561
9.152; 0.485059; -0.642542; -1.60583; -2.41494; -3.19365e-05; 0.642542; 2.15281e-08; -0.00729308; 9.81; 52.8084; 57.3768; 1.12995; -0.562298; -1.64302; 0.477606; -0.668642; -1.64302; 0.549766; -0.840074; -1.65034; 1.20386; -0.887725; -1.64302
9.168; 0.485059; -0.642542; -1.60583; -2.41494; -3.19365e-05; 0.642542; -9.29969e-06; -0.00510904; 9.81; 52.9092; 57.4596; 1.13175; -0.564141; -1.63655; 0.47747; -0.670519; -1.63655; 0.549648; -0.841952; -1.64387; 1.20602; -0.890499; -1.63655
9.184; 0.485059; -0.642542; -1.60583; -2.41494; -3.19365e-05; 0.642542; -1.84194e-05; -0.00268921; 9.81; 53.0316; 57.5712; 1.13355; -0.565984; -1.63266; 0.477313; -0.672912; -1.63266; 0.549504; -0.844346; -1.63999; 1.20818; -0.893274; -1.63266
9.2; 0.485059; -0.642542; -1.60583; -2.41494; -3.19365e-05; 0.642542; -2.72659e-05; -7.07765e-05; 9.81; 53.1108; 57.6828; 1.13535; -0.567827; -1.64432; 0.477192; -0.674864; -1.64432; 0.549349; -0.846295; -1.65164; 1.21033; -0.896048; -1.64432
9.216; 0.485059; -0.642542; -1.60583; -2.41494; -3.19365e-05; 0.642542; -3.24633e-05; 0.00260837; 9.81; 53.208; 57.7836; 1.13715; -0.56967; -1.64561; 0.477043; -0.676888; -1.64561; 0.550739; -0.84844; -1.65283; 1.21248; -0.898822; -1.64561
9.232; 0.485059; -0.642542; -1.60583; -2.41494; -3.19365e-05; 0.642542; -5.49949e-05; 0.00565943; 9.81; 53.316; 57.8736; 1.13894; -0.571513; -1.63914; 0.476891; -0.678912; -1.63914; 0.550607; -0.850465; -1.64636; 1.21463; -0.901597; -1.63914
9.248; 0.485059; -0.642542; -1.60583; -2.41494; -3.19365e-05; 0.642542; -5.53015e-05; 0.00860064; 9.81; 53.4096; 57.9744; 1.14074; -0.573356; -1.64173; 0.476755; -0.6809; -1.64173; 0.550463; -0.852452; -1.64895; 1.21678; -0.904371; -1.64173
9.264; 0.485059; -0.642542; -1.60583; -2.41494; -3.19365e-05; 0.642542; -5.63668e-05; 0.0115708; 9.81; 53.5284; 58.068; 1.14254; -0.575199; -1.63266; 0.476601; -0.683072; -1.63266; 0.550338; -0.854626; -1.63989; 1.21893; -0.907145; -1.63266
9.28; 0.485059; -0.642542; -1.60583; -2.41494; -3.19365e-05; 0.642542; -5.80678e-05; 0.0145301; 9.81; 53.6256; 58.1796; 1.14434; -0.577042; -1.63784; 0.476468; -0.685208; -1.63784; 0.550189; -0.856761; -1.64506; 1.22108; -0.90992; -1.63784
9.296; 0.485059; -0.642542; -1.60583; -2.41494; -3.19365e-05; 0.642542; -5.9183e-05; 0.017421; 9.80999; 53.7192; 58.2732; 1.14614; -0.578885; -1.63784; 0.47634; -0.687122; -1.63784; 0.550061; -0.858675; -1.64506; 1.22323; -0.912694; -1.63784
9.312; 0.485059; -0.642542; -1.60583; -2.41494; -3.19365e-05; 0.642542; -4.17131e-05; 0.0196761; 9.80999; 53.8164; 58.3848; 1.14794; -0.580728; -1.64302; 0.476197; -0.689258; -1.64302; 0.549901; -0.86081; -1.65024; 1.22539; -0.915468; -1.64302
9.328; 0.485059; -0.642542; -1.60583; -2.41494; -3.19365e-05; 0.642542; -1.84866e-05; 0.0228064; 9.80998; 53.928; 58.482; 1.14974; -0.582571; -1.63784; 0.476042; -0.691392; -1.63784; 0.549763; -0.862945; -1.64506; 1.22755; -0.918242; -1.63784
9.344; 0.485059; -0.642542; -1.60583; -2.41494; -3.19365e-05; 0.642542; -2.06576e-05; 0.0252334; 9.80997; 54.0144; 58.572; 1.15153; -0.584414; -1.63914; 0.475921; -0.693196; -1.63914; 0.549638; -0.864749; -1.64636; 1.22971; -0.921016; -1.63914
9.36; 0.485059; -0.642542; -1.60583; -2.41494; -3.19365e-05; 0.642542; -2.39492e-05; 0.02748; 9.80996; 54.108; 58.6908; 1.15333; -0.586257; -1.6482; 0.475772; -0.695368; -1.6482; 0.54946; -0.866919; -1.65542; 1.23187; -0.92379; -1.6482
9.376; 0.485059; -0.642542; -1.60583; -2.41494; -3.19365e-05; 0.642542; -2.36829e-05; 0.0294353; 9.80996; 54.2268; 58.7844; 1.15513; -0.588099; -1.63914; 0.475604; -0.697539; -1.63914; 0.549321; -0.869092; -1.64636; 1.23405; -0.926564; -1.63914
9.392; 0.485059; -0.642542; -1.60583; -2.41494; -3.19365e-05; 0.642542; -2.31637e-05; 0.0311105; 9.80995; 54.324; 58.896; 1.15693; -0.589942; -1.64432; 0.475458; -0.699674; -1.64432; 0.549159; -0.871226; -1.65154; 1.23622; -0.929338; -1.64432
9.408; 0.485059; -0.642542; -1.60583; -2.41494; -3.19365e-05; 0.642542; -2.24252e-05; 0.0324809; 9.80994; 54.414; 59.0076; 1.15872; -0.591785; -1.65208; 0.475306; -0.701735; -1.65208; 0.548983; -0.873284; -1.65931; 1.23841; -0.932112; -1.65208
9.424; 0.485059; -0.642542; -1.60583; -2.41494; -3.19365e-05; 0.642542; -2.15019e-05; 0.0335254; 9.80994; 54.5364; 59.0976; 1.16052; -0.593628; -1.64043; 0.475129; -0.703905; -1.64043; 0.548844; -0.875457; -1.64765; 1.2406; -0.934886; -1.64043
9.44; 0.485059; -0.642542; -1.60583; -2.41494; -3.19365e-05; 0.642542; -2.04287e-05; 0.0342279; 9.80993; 54.6084; 59.1948; 1.16231; -0.59547; -1.64949; 0.475009; -0.705635; -1.64949; 0.5487; -0.877185; -1.65672; 1.24279; -0.93766; -1.64949
9.456; 0.485059; -0.642542; -1.60583; -2.41494; -3.19365e-05; 0.642542; -1.92395e-05; 0.0345768; 9.80993; 54.72; 59.3028; 1.16411; -0.597313; -1.6482; 0.474832; -0.707879; -1.6482; 0.548527; -0.87943; -1.65542; 1.245; -0.940434; -1.6482
9.472; 0.485059; -0.642542; -1.60583; -2.41494; -3.19365e-05; 0.642542; -1.76536e-05; 0.0345557; 9.80993; 54.8172; 59.4036; 1.1659; -0.599156; -1.64949; 0.474675; -0.709902; -1.64949; 0.548366; -0.881453; -1.65672; 1.2472; -0.943208; -1.64949
9.488; 0.485059; -0.642542; -1.60583; -2.41494; -3.19365e-05; 0.642542; -1.4793e-05; 0.0341474; 9.80993; 54.9072; 59.472; 1.16769; -0.600999; -1.64173; 0.474547; -0.711521; -1.64173; 0.548258; -0.883073; -1.64895; 1.24942; -0.945982; -1.64173
