time;true_x_rob0; true_y_rob0; true_heading_rob0;true_x_rob1; true_y_rob1; true_heading_rob1;true_x_rob2; true_y_rob2; true_heading_rob2;true_x_rob3; true_y_rob3; true_heading_rob3;true_x_rob4; true_y_rob4; true_heading_rob4
43.5038;2.3099; 0.440538; -1.66113;2.08974; 0.433349; -1.39098;2.05447; 0.266594; -1.56074;1.99711; 0.547972; -1.56488;1.80689; 0.199175; -2.36639
43.5198;2.31124; 0.440659; -1.661;2.09121; 0.433088; -1.40282;2.05547; 0.266589; -1.57193;1.99876; 0.547969; -1.57473;1.80746; 0.200294; -2.34821
43.5358;2.31258; 0.44078; -1.66086;2.09269; 0.432846; -1.41465;2.05648; 0.266595; -1.58312;2.00041; 0.547982; -1.58458;1.80807; 0.201393; -2.33003
43.5518;2.31392; 0.440901; -1.66072;2.09417; 0.432621; -1.42649;2.05748; 0.266613; -1.59432;2.00207; 0.548012; -1.59442;1.80872; 0.202471; -2.31186
43.5678;2.31526; 0.441022; -1.66058;2.09564; 0.432414; -1.43832;2.05848; 0.266642; -1.60551;2.00372; 0.548058; -1.60426;1.80983; 0.203526; -2.29382
43.5838;2.31654; 0.441136; -1.66051;2.09712; 0.432225; -1.45051;2.05948; 0.266682; -1.61709;2.00539; 0.548121; -1.61432;1.81042; 0.204605; -2.27843
43.5998;2.31781; 0.441251; -1.66044;2.0986; 0.432053; -1.4627;2.06048; 0.266733; -1.62868;2.00705; 0.548201; -1.62438;1.81119; 0.205666; -2.26304
43.6158;2.31908; 0.441365; -1.66037;2.10009; 0.4319; -1.4749;2.06148; 0.266797; -1.64027;2.00872; 0.548298; -1.63443;1.81202; 0.206707; -2.24766
43.6318;2.32036; 0.441479; -1.6603;2.10157; 0.431765; -1.48711;2.06248; 0.266871; -1.65185;2.01038; 0.548412; -1.64448;1.8129; 0.207729; -2.23228
43.6478;2.32157; 0.441588; -1.66041;2.10306; 0.431648; -1.49946;2.0635; 0.266959; -1.66344;2.01206; 0.548543; -1.65471;1.81387; 0.208765; -2.21925
43.6638;2.32278; 0.441697; -1.66052;2.10455; 0.431549; -1.51183;2.06453; 0.267059; -1.67502;2.01374; 0.548691; -1.66494;1.8149; 0.209784; -2.20623
43.6798;2.32399; 0.441806; -1.66063;2.10605; 0.431468; -1.52422;2.06554; 0.267171; -1.68661;2.01541; 0.548857; -1.67516;1.81608; 0.210858; -2.19338
43.6958;2.3252; 0.441915; -1.66074;2.10754; 0.431406; -1.53664;2.06656; 0.267295; -1.6982;2.01708; 0.54904; -1.68538;1.81742; 0.211969; -2.18049
43.7118;2.32636; 0.44202; -1.66049;2.10904; 0.431362; -1.54899;2.06761; 0.267435; -1.70944;2.01876; 0.549241; -1.69565;1.81884; 0.212961; -2.1694
43.7277;2.32752; 0.442124; -1.66025;2.11054; 0.431337; -1.5613;2.06866; 0.267586; -1.72067;2.02044; 0.549459; -1.70591;1.82024; 0.213938; -2.15832
43.7437;2.32868; 0.442228; -1.66;2.11204; 0.43133; -1.57347;2.0697; 0.26775; -1.7319;2.02212; 0.549695; -1.71618;1.82168; 0.214886; -2.14801
43.7597;2.32984; 0.442331; -1.65975;2.11354; 0.431341; -1.58562;2.07075; 0.267925; -1.74313;2.02379; 0.549947; -1.72644;1.82313; 0.215817; -2.13792
43.7757;2.33093; 0.442429; -1.65982;2.11508; 0.431371; -1.59774;2.07185; 0.268123; -1.75368;2.02548; 0.55022; -1.73684;1.82462; 0.216755; -2.12923
43.7917;2.33203; 0.442527; -1.65989;2.11661; 0.43142; -1.60985;2.07295; 0.268334; -1.76386;2.02717; 0.550511; -1.74723;1.82612; 0.21768; -2.12055
43.8077;2.33313; 0.442625; -1.65996;2.11814; 0.431488; -1.62196;2.07406; 0.268556; -1.77404;2.02885; 0.550819; -1.75763;1.82763; 0.218593; -2.11188
43.8237;2.33423; 0.442723; -1.66003;2.11968; 0.431574; -1.63408;2.07516; 0.26879; -1.78421;2.03053; 0.551144; -1.76803;1.82914; 0.219493; -2.1032
43.8397;2.33527; 0.442817; -1.65971;2.12122; 0.43168; -1.64579;2.0763; 0.269042; -1.79363;2.03221; 0.551488; -1.77821;1.83069; 0.220396; -2.09567
43.8557;2.33632; 0.44291; -1.65939;2.12276; 0.431804; -1.65751;2.07745; 0.269308; -1.80257;2.03389; 0.55185; -1.78839;1.83224; 0.221288; -2.08814
43.8717;2.33736; 0.443003; -1.65907;2.1243; 0.431946; -1.66923;2.07859; 0.269584; -1.81151;2.03557; 0.552228; -1.79856;1.8338; 0.222169; -2.08061
43.8877;2.33841; 0.443095; -1.65875;2.12584; 0.432107; -1.68095;2.07974; 0.26987; -1.82045;2.03724; 0.552623; -1.80874;1.83537; 0.223038; -2.07308
43.9037;2.33941; 0.443183; -1.65924;2.12737; 0.432285; -1.69222;2.08091; 0.270176; -1.8282;2.03891; 0.553035; -1.81852;1.83696; 0.223909; -2.06652
43.9197;2.34041; 0.443272; -1.65974;2.1289; 0.43248; -1.70349;2.08209; 0.27049; -1.83595;2.04057; 0.553463; -1.8283;1.83857; 0.224769; -2.05996
43.9357;2.34141; 0.443361; -1.66023;2.13043; 0.432692; -1.71477;2.08326; 0.270813; -1.8437;2.04223; 0.553907; -1.83808;1.84018; 0.225619; -2.0534
43.9517;2.34241; 0.443451; -1.66072;2.13196; 0.432921; -1.72604;2.08442; 0.271145; -1.85145;2.04388; 0.554368; -1.84785;1.84179; 0.226459; -2.04684
43.9677;2.34335; 0.443536; -1.66094;2.13347; 0.433166; -1.73683;2.08562; 0.271494; -1.85806;2.04552; 0.554842; -1.8571;1.84343; 0.227299; -2.04111
43.9837;2.3443; 0.443621; -1.66116;2.13498; 0.433426; -1.74761;2.08681; 0.27185; -1.86466;2.04716; 0.555331; -1.86635;1.84507; 0.22813; -2.03538
43.9997;2.34524; 0.443707; -1.66137;2.13649; 0.433703; -1.7584;2.08799; 0.272214; -1.87126;2.04879; 0.555835; -1.8756;1.84672; 0.228951; -2.02966
44.0157;2.34619; 0.443793; -1.66158;2.138; 0.433996; -1.76918;2.08918; 0.272586; -1.87786;2.05042; 0.556354; -1.88484;1.84838; 0.229764; -2.02393
44.0317;2.34709; 0.443875; -1.66147;2.13949; 0.434302; -1.77944;2.09038; 0.272971; -1.88345;2.05203; 0.556883; -1.89343;1.85006; 0.230575; -2.01891
44.0477;2.34799; 0.443957; -1.66136;2.14097; 0.434622; -1.78969;2.09158; 0.273362; -1.88904;2.05363; 0.557425; -1.90201;1.85174; 0.231379; -2.01389
44.0637;2.34889; 0.444039; -1.66125;2.14245; 0.434958; -1.79994;2.09277; 0.27376; -1.89463;2.05523; 0.557981; -1.91059;1.85342; 0.232174; -2.00887
44.0797;2.34979; 0.44412; -1.66114;2.14392; 0.435308; -1.81019;2.09397; 0.274165; -1.90021;2.05682; 0.55855; -1.91917;1.85511; 0.232961; -2.00384
44.0957;2.35065; 0.444198; -1.66139;2.14538; 0.435669; -1.81991;2.09517; 0.274581; -1.90492;2.05839; 0.559126; -1.92713;1.85682; 0.233747; -1.99948
44.1117;2.35151; 0.444276; -1.66163;2.14683; 0.436044; -1.82963;2.09638; 0.275003; -1.90963;2.05996; 0.559715; -1.9351;1.85854; 0.234526; -1.99512
44.1277;2.35237; 0.444355; -1.66188;2.14827; 0.436434; -1.83935;2.09758; 0.27543; -1.91433;2.06152; 0.560316; -1.94306;1.86025; 0.235297; -1.99075
44.1437;2.35323; 0.444433; -1.66213;2.14971; 0.436837; -1.84907;2.09878; 0.275863; -1.91904;2.06307; 0.560929; -1.95102;1.86197; 0.236062; -1.98639
44.1597;2.35404; 0.444508; -1.66263;2.15113; 0.437248; -1.85835;2.09999; 0.276305; -1.92295;2.0646; 0.561547; -1.95836;1.86371; 0.236825; -1.98256
44.1757;2.35486; 0.444584; -1.66312;2.15254; 0.437673; -1.86763;2.1012; 0.276752; -1.92687;2.06613; 0.562176; -1.96571;1.86545; 0.237581; -1.97872
44.1917;2.35568; 0.444659; -1.66361;2.15395; 0.438111; -1.87691;2.1024; 0.277204; -1.93078;2.06765; 0.562815; -1.97305;1.86719; 0.238331; -1.97489
44.2077;2.3565; 0.444736; -1.66411;2.15536; 0.438561; -1.88619;2.10361; 0.277661; -1.93469;2.06917; 0.563466; -1.98039;1.86894; 0.239074; -1.97105
44.2237;2.35728; 0.444809; -1.6643;2.15674; 0.439018; -1.89498;2.10482; 0.278125; -1.9379;2.07066; 0.564118; -1.98707;1.8707; 0.239815; -1.96766
44.2397;2.35805; 0.444882; -1.66447;2.15812; 0.439487; -1.90378;2.10603; 0.278593; -1.94111;2.07214; 0.56478; -1.99375;1.87246; 0.240551; -1.96427
44.2557;2.35883; 0.444955; -1.66465;2.15949; 0.439968; -1.91257;2.10724; 0.279065; -1.94432;2.07362; 0.565452; -2.00043;1.87423; 0.241281; -1.96087
44.2717;2.35961; 0.445028; -1.66483;2.16086; 0.440461; -1.92136;2.10845; 0.279541; -1.94753;2.0751; 0.566133; -2.00711;1.876; 0.242004; -1.95748
44.2877;2.36035; 0.445098; -1.66468;2.16221; 0.440959; -1.92972;2.10966; 0.280024; -1.95012;2.07655; 0.566814; -2.01318;1.87778; 0.242727; -1.95448
44.3037;2.36109; 0.445168; -1.66454;2.16355; 0.441467; -1.93807;2.11087; 0.280509; -1.95271;2.07799; 0.567504; -2.01924;1.87956; 0.243443; -1.95149
44.3197;2.36183; 0.445237; -1.66439;2.16488; 0.441986; -1.94642;2.11209; 0.280998; -1.9553;2.07943; 0.568201; -2.0253;1.88135; 0.244155; -1.94849
44.3357;2.36257; 0.445307; -1.66424;2.16621; 0.442517; -1.95477;2.1133; 0.281489; -1.95789;2.08087; 0.568908; -2.03136;1.88313; 0.244861; -1.9455
44.3517;2.36327; 0.445373; -1.66428;2.16752; 0.443051; -1.96277;2.11451; 0.281986; -1.95991;2.08228; 0.569612; -2.03685;1.88493; 0.245566; -1.94281
44.3677;2.36397; 0.445438; -1.66431;2.16882; 0.443595; -1.97078;2.11572; 0.282486; -1.96193;2.08368; 0.570323; -2.04234;1.88673; 0.246265; -1.94013
44.3837;2.36467; 0.445504; -1.66435;2.17012; 0.44415; -1.97878;2.11694; 0.282987; -1.96395;2.08508; 0.571041; -2.04783;1.88853; 0.24696; -1.93744
44.3997;2.36538; 0.44557; -1.66438;2.17142; 0.444715; -1.98678;2.11815; 0.283491; -1.96597;2.08648; 0.571768; -2.05332;1.89033; 0.24765; -1.93476
44.4157;2.36604; 0.445633; -1.66371;2.17269; 0.445282; -1.99438;2.11936; 0.283999; -1.96755;2.08785; 0.57249; -2.05837;1.89215; 0.248338; -1.93238
44.4317;2.36671; 0.445695; -1.66303;2.17396; 0.445859; -2.00199;2.12057; 0.284508; -1.96913;2.08922; 0.573219; -2.06342;1.89396; 0.249022; -1.93001
44.4477;2.36738; 0.445757; -1.66236;2.17522; 0.446446; -2.00959;2.12178; 0.285019; -1.97071;2.09058; 0.573954; -2.06846;1.89578; 0.249702; -1.92763
44.4637;2.36805; 0.445818; -1.66168;2.17648; 0.447042; -2.0172;2.12299; 0.285532; -1.97228;2.09194; 0.574697; -2.07351;1.8976; 0.250377; -1.92526
44.4797;2.36869; 0.445876; -1.66175;2.17772; 0.447641; -2.02445;2.12421; 0.286048; -1.97347;2.09327; 0.575434; -2.07812;1.89942; 0.25105; -1.92306
44.4957;2.36933; 0.445935; -1.66182;2.17896; 0.448248; -2.0317;2.12542; 0.286566; -1.97465;2.0946; 0.576178; -2.08273;1.90125; 0.251719; -1.92086
44.5117;2.36997; 0.445993; -1.66189;2.18019; 0.448864; -2.03896;2.12663; 0.287085; -1.97583;2.09593; 0.576927; -2.08734;1.90308; 0.252384; -1.91866
44.5277;2.37061; 0.446051; -1.66196;2.18141; 0.449489; -2.04621;2.12784; 0.287605; -1.97701;2.09725; 0.577682; -2.09195;1.9049; 0.253045; -1.91646
44.5437;2.37121; 0.446107; -1.66178;2.18262; 0.450115; -2.05311;2.12905; 0.288127; -1.97789;2.09855; 0.578432; -2.09617;1.90674; 0.253704; -1.91443
44.5597;2.37182; 0.446162; -1.6616;2.18383; 0.45075; -2.06002;2.13027; 0.28865; -1.97876;2.09985; 0.579187; -2.10038;1.90858; 0.254359; -1.91241
44.5757;2.37243; 0.446217; -1.66142;2.18502; 0.451394; -2.06692;2.13148; 0.289175; -1.97963;2.10114; 0.579947; -2.10459;1.91041; 0.255011; -1.91039
44.5917;2.37304; 0.446272; -1.66124;2.18622; 0.452045; -2.07382;2.13269; 0.2897; -1.98051;2.10243; 0.580713; -2.10881;1.91225; 0.255658; -1.90836
44.6077;2.37361; 0.446325; -1.66121;2.1874; 0.452698; -2.08046;2.1339; 0.290227; -1.98116;2.1037; 0.581472; -2.11272;1.9141; 0.256304; -1.90647
44.6237;2.37419; 0.446377; -1.66117;2.18857; 0.453358; -2.0871;2.13511; 0.290754; -1.98182;2.10496; 0.582236; -2.11663;1.91594; 0.256946; -1.90458
44.6397;2.37477; 0.446429; -1.66113;2.18974; 0.454026; -2.09374;2.13632; 0.291282; -1.98247;2.10622; 0.583004; -2.12053;1.91779; 0.257584; -1.90269
44.6557;2.37535; 0.446482; -1.66109;2.1909; 0.454701; -2.10038;2.13753; 0.291811; -1.98313;2.10748; 0.583778; -2.12444;1.91963; 0.258219; -1.9008
44.6717;2.3759; 0.446531; -1.66123;2.19205; 0.455378; -2.10671;2.13874; 0.292341; -1.98356;2.10872; 0.584545; -2.12804;1.92149; 0.258851; -1.89904
44.6877;2.37645; 0.446581; -1.66138;2.19319; 0.456061; -2.11305;2.13995; 0.29287; -1.984;2.10995; 0.585317; -2.13164;1.92334; 0.259481; -1.89728
44.7037;2.377; 0.446631; -1.66152;2.19433; 0.456752; -2.11938;2.14116; 0.293401; -1.98444;2.11118; 0.586093; -2.13525;1.92519; 0.260107; -1.89552
44.7197;2.37755; 0.446681; -1.66166;2.19547; 0.45745; -2.12572;2.14236; 0.293931; -1.98487;2.11241; 0.586873; -2.13885;1.92705; 0.26073; -1.89376
44.7357;2.37807; 0.446729; -1.66148;2.19659; 0.458148; -2.1317;2.14357; 0.294463; -1.98518;2.11362; 0.587647; -2.14228;1.92891; 0.261351; -1.89209
44.7517;2.3786; 0.446777; -1.6613;2.1977; 0.458853; -2.13768;2.14478; 0.294995; -1.98548;2.11483; 0.588425; -2.1457;1.93077; 0.261968; -1.89042
44.7677;2.37912; 0.446825; -1.66112;2.19882; 0.459565; -2.14366;2.14599; 0.295528; -1.98578;2.11603; 0.589207; -2.14913;1.93263; 0.262582; -1.88875
44.7837;2.37965; 0.446872; -1.66094;2.19992; 0.460283; -2.14965;2.1472; 0.29606; -1.98609;2.11723; 0.589993; -2.15256;1.93449; 0.263194; -1.88708
44.7997;2.38015; 0.446917; -1.6614;2.20102; 0.461002; -2.15537;2.14841; 0.296593; -1.9863;2.11841; 0.590771; -2.15577;1.93635; 0.263802; -1.88545
44.8157;2.38064; 0.446962; -1.66186;2.20211; 0.461728; -2.16109;2.14961; 0.297125; -1.98652;2.11959; 0.591554; -2.15898;1.93822; 0.264408; -1.88382
44.8317;2.38114; 0.447008; -1.66232;2.20319; 0.462459; -2.16681;2.15082; 0.297658; -1.98674;2.12076; 0.59234; -2.16219;1.94008; 0.26501; -1.8822
44.8477;2.38164; 0.447053; -1.66278;2.20428; 0.463197; -2.17253;2.15202; 0.29819; -1.98695;2.12193; 0.59313; -2.1654;1.94195; 0.26561; -1.88057
44.8637;2.38211; 0.447097; -1.6626;2.20534; 0.463935; -2.17794;2.15323; 0.298723; -1.98722;2.12309; 0.593912; -2.16852;1.94382; 0.266206; -1.87894
44.8797;2.38258; 0.447141; -1.66242;2.20641; 0.464678; -2.18336;2.15443; 0.299256; -1.98748;2.12424; 0.594698; -2.17165;1.94569; 0.266799; -1.87731
44.8957;2.38306; 0.447184; -1.66225;2.20747; 0.465427; -2.18877;2.15564; 0.299789; -1.98774;2.12539; 0.595487; -2.17477;1.94756; 0.26739; -1.87568
44.9117;2.38353; 0.447228; -1.66207;2.20853; 0.466182; -2.19418;2.15684; 0.300323; -1.988;2.12653; 0.59628; -2.1779;1.94943; 0.267977; -1.87406
44.9277;2.38398; 0.447269; -1.66189;2.20957; 0.466937; -2.19929;2.15804; 0.300856; -1.98826;2.12766; 0.597066; -2.18089;1.9513; 0.268561; -1.87243
44.9437;2.38443; 0.44731; -1.66171;2.21061; 0.467698; -2.2044;2.15925; 0.301389; -1.98853;2.12879; 0.597855; -2.18388;1.95317; 0.269143; -1.8708
44.9597;2.38488; 0.447351; -1.66153;2.21165; 0.468463; -2.2095;2.16045; 0.301922; -1.98879;2.12991; 0.598647; -2.18688;1.95504; 0.269721; -1.86916
44.9757;2.38534; 0.447392; -1.66135;2.21268; 0.469234; -2.21461;2.16165; 0.302456; -1.98905;2.13103; 0.599443; -2.18987;1.95692; 0.270296; -1.86753
44.9917;2.38576; 0.447431; -1.66143;2.21371; 0.470006; -2.21945;2.16285; 0.302988; -1.98941;2.13214; 0.600232; -2.19278;1.95879; 0.270868; -1.86585
45.0077;2.38619; 0.44747; -1.6615;2.21473; 0.470783; -2.2243;2.16404; 0.303521; -1.98976;2.13324; 0.601025; -2.19569;1.96067; 0.271436; -1.86417
45.0237;2.38662; 0.447509; -1.66157;2.21574; 0.471565; -2.22914;2.16524; 0.304053; -1.99011;2.13434; 0.60182; -2.1986;1.96254; 0.272001; -1.86249
45.0397;2.38705; 0.447548; -1.66164;2.21676; 0.472351; -2.23399;2.16644; 0.304587; -1.99046;2.13544; 0.602619; -2.20151;1.96442; 0.272564; -1.86081
45.0557;2.38746; 0.447585; -1.66132;2.21776; 0.473138; -2.23857;2.16763; 0.30512; -1.99091;2.13652; 0.603409; -2.20428;1.9663; 0.273122; -1.85904
45.0717;2.38786; 0.447622; -1.661;2.21876; 0.473929; -2.24315;2.16882; 0.305653; -1.99135;2.13759; 0.604203; -2.20706;1.96817; 0.273677; -1.85727
45.0877;2.38827; 0.447659; -1.66068;2.21975; 0.474725; -2.24773;2.17002; 0.306187; -1.99179;2.13867; 0.604999; -2.20984;1.97005; 0.274229; -1.8555
45.1036;2.38868; 0.447696; -1.66036;2.22075; 0.475525; -2.25231;2.17121; 0.306721; -1.99223;2.13974; 0.605799; -2.21261;1.97193; 0.274777; -1.85372
45.1196;2.38907; 0.447731; -1.65945;2.22173; 0.476325; -2.25663;2.1724; 0.307254; -1.99281;2.1408; 0.60659; -2.21526;1.97381; 0.275322; -1.85191
45.1356;2.38946; 0.447765; -1.65853;2.22271; 0.47713; -2.26094;2.17359; 0.307789; -1.99338;2.14185; 0.607384; -2.2179;1.97568; 0.275863; -1.85009
45.1516;2.38984; 0.447799; -1.65761;2.22368; 0.477938; -2.26526;2.17477; 0.308323; -1.99396;2.1429; 0.608181; -2.22055;1.97756; 0.276401; -1.84827
45.1676;2.39023; 0.447833; -1.65669;2.22466; 0.478751; -2.26958;2.17596; 0.308859; -1.99454;2.14395; 0.608981; -2.22319;1.97945; 0.276935; -1.84646
45.1836;2.3906; 0.447865; -1.65648;2.22562; 0.479564; -2.27367;2.17715; 0.309393; -1.99529;2.14499; 0.609772; -2.22571;1.98132; 0.277465; -1.84451
45.1996;2.39097; 0.447896; -1.65626;2.22658; 0.48038; -2.27777;2.17833; 0.309928; -1.99605;2.14602; 0.610565; -2.22822;1.9832; 0.277992; -1.84256
45.2156;2.39134; 0.447928; -1.65605;2.22754; 0.481201; -2.28187;2.17951; 0.310464; -1.9968;2.14705; 0.611361; -2.23073;1.98508; 0.278514; -1.84061
45.2316;2.39171; 0.447959; -1.65584;2.22849; 0.482026; -2.28597;2.18069; 0.311001; -1.99756;2.14807; 0.61216; -2.23325;1.98697; 0.279033; -1.83866
45.2476;2.39206; 0.447989; -1.65576;2.22944; 0.48285; -2.28984;2.18187; 0.311536; -1.9984;2.14909; 0.61295; -2.23567;1.98884; 0.279547; -1.83658
45.2636;2.39241; 0.448019; -1.65569;2.23038; 0.483678; -2.29372;2.18305; 0.312073; -1.99924;2.15009; 0.613743; -2.2381;1.99073; 0.280058; -1.8345
45.2796;2.39276; 0.448048; -1.65562;2.23132; 0.484509; -2.2976;2.18422; 0.312611; -2.00009;2.1511; 0.614538; -2.24052;1.99261; 0.280564; -1.83242
45.2956;2.39311; 0.448078; -1.65555;2.23225; 0.485344; -2.30147;2.1854; 0.31315; -2.00093;2.15211; 0.615336; -2.24295;1.99449; 0.281066; -1.83034
45.3116;2.39344; 0.448107; -1.65523;2.23318; 0.48618; -2.30509;2.18657; 0.313687; -2.00191;2.1531; 0.616125; -2.24524;1.99637; 0.281564; -1.82813
45.3276;2.39378; 0.448135; -1.65491;2.23411; 0.487018; -2.3087;2.18774; 0.314225; -2.00289;2.15408; 0.616915; -2.24754;1.99825; 0.282057; -1.82592
45.3436;2.39411; 0.448163; -1.65459;2.23503; 0.487861; -2.31231;2.18891; 0.314764; -2.00386;2.15507; 0.617708; -2.24983;2.00013; 0.282547; -1.8237
45.3596;2.39445; 0.448191; -1.65427;2.23595; 0.488706; -2.31592;2.19008; 0.315305; -2.00484;2.15605; 0.618503; -2.25212;2.00201; 0.283032; -1.82149
45.3756;2.39477; 0.448218; -1.65392;2.23687; 0.489551; -2.31927;2.19124; 0.315843; -2.00591;2.15702; 0.619288; -2.25424;2.00389; 0.283511; -1.81906
45.3916;2.39509; 0.448244; -1.65356;2.23778; 0.490399; -2.32262;2.1924; 0.316383; -2.00697;2.15798; 0.620075; -2.25636;2.00577; 0.283986; -1.81663
45.4076;2.3954; 0.448271; -1.65321;2.23868; 0.491251; -2.32597;2.19356; 0.316924; -2.00804;2.15894; 0.620863; -2.25847;2.00765; 0.284456; -1.8142
45.4236;2.39572; 0.448297; -1.65285;2.23959; 0.492105; -2.32932;2.19471; 0.317467; -2.0091;2.1599; 0.621654; -2.26059;2.00953; 0.284921; -1.81177
45.4396;2.39602; 0.448322; -1.65201;2.24049; 0.492957; -2.3324;2.19587; 0.318007; -2.0103;2.16085; 0.622433; -2.26257;2.01141; 0.28538; -1.80912
45.4556;2.39633; 0.448347; -1.65116;2.24138; 0.493812; -2.33548;2.19702; 0.31855; -2.0115;2.16179; 0.623215; -2.26455;2.01329; 0.285835; -1.80647
45.4716;2.39663; 0.448371; -1.65031;2.24227; 0.494669; -2.33857;2.19817; 0.319093; -2.0127;2.16273; 0.623998; -2.26654;2.01517; 0.286284; -1.80382
45.4876;2.39693; 0.448395; -1.64946;2.24316; 0.495529; -2.34165;2.19932; 0.319638; -2.01389;2.16367; 0.624782; -2.26852;2.01705; 0.286729; -1.80118
45.5036;2.39722; 0.448417; -1.64932;2.24404; 0.496388; -2.34442;2.20046; 0.320182; -2.01518;2.16459; 0.625556; -2.27033;2.01892; 0.287166; -1.79826
45.5196;2.39751; 0.44844; -1.64918;2.24492; 0.497249; -2.3472;2.20161; 0.320726; -2.01647;2.16551; 0.626331; -2.27213;2.0208; 0.287598; -1.79535
45.5356;2.39779; 0.448462; -1.64904;2.2458; 0.498112; -2.34997;2.20275; 0.321272; -2.01775;2.16643; 0.627108; -2.27394;2.02267; 0.288025; -1.79244
45.5516;2.39808; 0.448485; -1.64889;2.24667; 0.498978; -2.35274;2.20389; 0.32182; -2.01904;2.16734; 0.627887; -2.27575;2.02455; 0.288446; -1.78953
45.5676;2.39836; 0.448506; -1.64854;2.24754; 0.499842; -2.35521;2.20502; 0.322365; -2.02032;2.16824; 0.628653; -2.27742;2.02642; 0.288859; -1.7863
45.5836;2.39863; 0.448528; -1.64818;2.2484; 0.500708; -2.35767;2.20615; 0.322911; -2.02161;2.16914; 0.629421; -2.27909;2.02829; 0.289267; -1.78308
45.5996;2.39891; 0.448549; -1.64783;2.24927; 0.501576; -2.36014;2.20728; 0.323459; -2.02289;2.17004; 0.630191; -2.28077;2.03017; 0.289669; -1.77986
45.6156;2.39918; 0.448571; -1.64748;2.25013; 0.502446; -2.3626;2.20841; 0.324008; -2.02418;2.17093; 0.630962; -2.28244;2.03204; 0.290064; -1.77663
45.6316;2.39945; 0.448591; -1.64765;2.25098; 0.503313; -2.3648;2.20953; 0.324555; -2.0255;2.17181; 0.631719; -2.28394;2.03391; 0.290451; -1.7731
45.6476;2.39971; 0.448611; -1.64783;2.25184; 0.504181; -2.367;2.21065; 0.325103; -2.02683;2.17269; 0.632478; -2.28543;2.03578; 0.290832; -1.76957
45.6636;2.39997; 0.448631; -1.64801;2.25269; 0.505052; -2.3692;2.21177; 0.325653; -2.02816;2.17356; 0.633238; -2.28693;2.03765; 0.291206; -1.76604
45.6796;2.40024; 0.448652; -1.64819;2.25353; 0.505924; -2.3714;2.21289; 0.326204; -2.02949;2.17443; 0.634; -2.28843;2.03952; 0.291574; -1.7625
45.6956;2.40049; 0.448671; -1.64801;2.25437; 0.506791; -2.37325;2.214; 0.326752; -2.03081;2.17529; 0.634747; -2.2897;2.04138; 0.291932; -1.75853
45.7116;2.40075; 0.448691; -1.64784;2.25521; 0.507659; -2.3751;2.21511; 0.327302; -2.03214;2.17614; 0.635495; -2.29098;2.04324; 0.292283; -1.75456
45.7276;2.401; 0.448711; -1.64766;2.25605; 0.508529; -2.37694;2.21621; 0.327853; -2.03347;2.177; 0.636245; -2.29225;2.0451; 0.292627; -1.75058
45.7436;2.40125; 0.44873; -1.64748;2.25688; 0.509401; -2.37879;2.21732; 0.328406; -2.03479;2.17785; 0.636995; -2.29353;2.04697; 0.292963; -1.7466
45.7596;2.40149; 0.448748; -1.64829;2.25771; 0.510267; -2.38028;2.21842; 0.328955; -2.03607;2.17868; 0.637728; -2.29454;2.04882; 0.293289; -1.74219
45.7756;2.40173; 0.448767; -1.64911;2.25853; 0.511134; -2.38178;2.21951; 0.329505; -2.03735;2.17951; 0.638462; -2.29555;2.05068; 0.293608; -1.73777
45.7916;2.40196; 0.448785; -1.64992;2.25936; 0.512002; -2.38327;2.2206; 0.330057; -2.03864;2.18034; 0.639197; -2.29656;2.05253; 0.293917; -1.73336
45.8076;2.4022; 0.448804; -1.65073;2.26018; 0.512871; -2.38477;2.2217; 0.33061; -2.03992;2.18116; 0.639932; -2.29757;2.05439; 0.294219; -1.72894
45.8236;2.40243; 0.448822; -1.65112;2.26099; 0.513732; -2.38595;2.22278; 0.331159; -2.0412;2.18197; 0.640651; -2.29836;2.05623; 0.29451; -1.724
45.8396;2.40266; 0.448841; -1.65151;2.2618; 0.514593; -2.38714;2.22386; 0.33171; -2.04248;2.18278; 0.641371; -2.29915;2.05808; 0.294792; -1.71905
45.8556;2.40288; 0.448859; -1.6519;2.26261; 0.515456; -2.38832;2.22494; 0.332262; -2.04375;2.18359; 0.642091; -2.29994;2.05993; 0.295064; -1.71411
45.8716;2.40311; 0.448878; -1.65229;2.26342; 0.516319; -2.38951;2.22602; 0.332815; -2.04503;2.18439; 0.642812; -2.30073;2.06177; 0.295327; -1.70916
45.8876;2.40333; 0.448895; -1.65212;2.26421; 0.517171; -2.3903;2.22708; 0.333362; -2.04627;2.18517; 0.643512; -2.3013;2.06361; 0.295579; -1.70361
45.9036;2.40355; 0.448913; -1.65194;2.26501; 0.518024; -2.39109;2.22815; 0.33391; -2.0475;2.18596; 0.644213; -2.30187;2.06544; 0.29582; -1.69805
45.9196;2.40376; 0.448931; -1.65176;2.26581; 0.518878; -2.39188;2.22921; 0.33446; -2.04874;2.18674; 0.644914; -2.30244;2.06727; 0.296051; -1.69249
